"","Feature","Deep Aposymbiotic","Deep Aposymbiotic.pval","Shallow Aposymbiotic","Shallow Aposymbiotic.pval","Shallow Symbiotic","Shallow Symbiotic.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
"36","x13416_978_6161_6_622",1.00100150250438,0.0396039603960396,0.128038978949756,0.0396039603960396,1.41254717713517,0.0099009900990099,1.68567932102954,0.0099009900990099,0.0777776103945015,0.0099009900990099
"37","x10561_1000_59534_5_456",1.63263917927766,0.0099009900990099,1.53969613235424,0.0099009900990099,1.61980169670614,0.0099009900990099,1.6735150143696,0.0099009900990099,0.176503987240829,0.0099009900990099
"38","x13125_544_47299_6_506",1.34406227991274,0.0099009900990099,1.57089735320624,0.0099009900990099,1.65347180198358,0.0099009900990099,1.67020261709018,0.0099009900990099,0.180970407883218,0.0099009900990099
"39","x3359_721_33226_3_035",1.41120774204966,0.0099009900990099,1.73243598305305,0.0099009900990099,1.63310094184221,0.0099009900990099,1.66842400569222,0.0099009900990099,0.16711515170906,0.0099009900990099
"40","x10293_990_61199_5_38",1.41120774204966,0.0099009900990099,1.56886338588035,0.0099009900990099,1.70784282916633,0.0099009900990099,1.65399798308261,0.0099009900990099,0.174245808047522,0.0099009900990099
"41","x8253_565_40534_4_603",1.00100150250438,0.0099009900990099,1.44232591861658,0.0099009900990099,1.73248810120717,0.0099009900990099,1.64715543857968,0.0099009900990099,0.175028708133971,0.0099009900990099
"42","x10311_976_5909_5_447",1.75403485462863,0.0099009900990099,1.18382117548287,0.0198019801980198,1.73521525110357,0.0099009900990099,1.6398502072288,0.0099009900990099,0.181265534444721,0.0099009900990099
"43","x13649_1009_58585_6_717",1.00100150250438,0.0396039603960396,1.41870003482115,0.0099009900990099,1.67525835018284,0.0099009900990099,1.63524958084793,0.0099009900990099,0.171218328526416,0.0099009900990099
"44","x15441_837_49074_7_475",1.3976941536882,0.0099009900990099,1.41705050316284,0.0099009900990099,1.69244144154617,0.0099009900990099,1.62477890638898,0.0099009900990099,0.17778335373317,0.0099009900990099
"45","x19617_834_57238_9_226",1.21446541889315,0.0099009900990099,1.70069277276234,0.0099009900990099,1.55247010966531,0.0099009900990099,1.5902265137886,0.0099009900990099,0.175462402213826,0.0099009900990099
"46","x4568_587_22932_3_498",1.38942503594182,0.0099009900990099,1.53957778669116,0.0099009900990099,1.37609801125023,0.0198019801980198,1.5590255645333,0.0099009900990099,0.117743434343434,0.0099009900990099
"47","x9497_953_52381_5_082",1.41705050316284,0.0099009900990099,1.53702722301269,0.0099009900990099,1.41688216139393,0.0099009900990099,1.54779373994831,0.0099009900990099,0.121383872526061,0.0099009900990099
"48","x4561_1173_45097_3_497",1.34406227991274,0.0099009900990099,1.13414514493037,0.0099009900990099,1.00100150250438,0.0297029702970297,1.52500513710507,0.0099009900990099,0.0959032710927806,0.0099009900990099
"49","x14249_790_54653_6_965",1.95264328812309,0.0099009900990099,1.08254250373133,0.0198019801980198,1.00100150250438,0.0396039603960396,1.44559154648778,0.0099009900990099,0.143448915456898,0.0099009900990099
"50","x17103_961_5865_8_162",1.00100150250438,0.0297029702970297,1.39889930567129,0.0099009900990099,1.38528279589265,0.0099009900990099,1.41705050316284,0.0099009900990099,0.118535885167464,0.0099009900990099
"51","x5085_909_57158_3_667",1.31533410441164,0.0099009900990099,1.41631084259087,0.0099009900990099,1.40380090902936,0.0099009900990099,1.41705050316284,0.0099009900990099,0.103647173489279,0.0099009900990099
"52","x1996_610_39222_2_023",1.38942503594182,0.0099009900990099,1.40834895880057,0.0099009900990099,1.41703217347302,0.0099009900990099,1.41699117778913,0.0099009900990099,0.106954877807786,0.0099009900990099
"53","x3353_669_31896_3_036",1.00100150250438,0.0396039603960396,1.4137762642108,0.0099009900990099,1.40606442787545,0.0099009900990099,1.41696070350181,0.0099009900990099,0.11502674518464,0.0099009900990099
"54","x9896_879_5079_5_217",1.40275209380409,0.0099009900990099,1.40050758952657,0.0099009900990099,1.39260414978931,0.0099009900990099,1.41687686058905,0.0099009900990099,0.119848565767939,0.0099009900990099
"55","x16662_951_5433_7_999",1.41285987182396,0.0099009900990099,1.39964164456356,0.0099009900990099,1.41607569277225,0.0099009900990099,1.41681539780672,0.0099009900990099,0.113323308270677,0.0099009900990099
"56","x9503_1021_51119_5_084",1.00100150250438,0.0198019801980198,1.28959193642382,0.0099009900990099,1.37021526937856,0.0099009900990099,1.41677708338093,0.0099009900990099,0.116453546910755,0.0099009900990099
"57","x12620_931_53973_6_268",1.37457856297529,0.0099009900990099,1.4159136794715,0.0099009900990099,1.40606442787545,0.0099009900990099,1.41642759618657,0.0099009900990099,0.114617984843355,0.0099009900990099
