Feature,B,B.pval,NB,NB.pval,MeanDecreaseAccuracy,MeanDecreaseAccuracy.pval,MeanDecreaseGini,MeanDecreaseGini.pval
x14656_908_57147_7_15,1.001001502504383,0.009900990099009901,1.001001502504383,0.04950495049504951,1.001001502504383,0.019801980198019802,0.07410526315789474,0.009900990099009901
x2362_1218_39308_2_361,1.0010015025043828,0.04950495049504951,1.001001502504383,0.019801980198019802,1.001001502504383,0.039603960396039604,0.0746842105263158,0.009900990099009901
x9281_941_52431_4_999,1.001001502504383,0.019801980198019802,1.001001502504383,0.009900990099009901,1.001001502504383,0.0297029702970297,0.0746842105263158,0.009900990099009901
x16103_837_50916_7_719,1.0010015025043828,0.0297029702970297,1.001001502504383,0.009900990099009901,1.001001502504383,0.019801980198019802,0.07173684210526317,0.009900990099009901
x10811_969_54309_5_504,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0297029702970297,1.001001502504383,0.039603960396039604,0.06963157894736842,0.009900990099009901
x30680_1144_80141_13_399,1.001001502504383,0.019801980198019802,1.0010015025043828,0.019801980198019802,1.001001502504383,0.019801980198019802,0.07552631578947369,0.009900990099009901
x2322_617_38084_2_294,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0297029702970297,1.001001502504383,0.019801980198019802,0.07552631578947369,0.009900990099009901
x3324_613_35251_3_024,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.0297029702970297,0.06252631578947368,0.009900990099009901
x12285_812_53136_6_135,1.0010015025043828,0.009900990099009901,1.001001502504383,0.009900990099009901,1.0010015025043828,0.009900990099009901,0.06568421052631579,0.009900990099009901
x13273_793_48625_6_563,1.001001502504383,0.019801980198019802,1.001001502504383,0.0297029702970297,1.0010015025043828,0.06930693069306931,0.07263157894736842,0.009900990099009901
x2629_553_33186_2_577,1.001001502504383,0.009900990099009901,1.001001502504383,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07410526315789474,0.009900990099009901
x14315_822_58779_6_995,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.04950495049504951,0.07594736842105262,0.009900990099009901
x14561_959_57008_7_106,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0594059405940594,0.07578947368421052,0.009900990099009901
x20375_572_50364_9_623,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.0746842105263158,0.009900990099009901
x11274_607_43556_5_711,1.001001502504383,0.009900990099009901,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0594059405940594,0.06842105263157895,0.009900990099009901
x13156_842_57715_6_505,1.001001502504383,0.009900990099009901,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07073684210526317,0.009900990099009901
x15781_798_58899_7_567,1.001001502504383,0.019801980198019802,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.07920792079207921,0.07342105263157894,0.009900990099009901
x5609_644_45249_3_786,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.039603960396039604,0.07410526315789474,0.009900990099009901
x19076_738_55179_8_961,1.001001502504383,0.019801980198019802,1.001001502504383,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.06568421052631579,0.009900990099009901
x3296_631_36214_3_015,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07578947368421052,0.009900990099009901
x12582_1002_61665_6_269,1.001001502504383,0.0297029702970297,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.06842105263157895,0.009900990099009901
x10426_952_58976_5_379,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.07342105263157894,0.009900990099009901
x1944_517_31057_1_991,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,0.07073684210526317,0.009900990099009901
x14771_1009_5863_7_2,1.001001502504383,0.009900990099009901,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.04950495049504951,0.0746842105263158,0.009900990099009901
x16997_786_52775_8_11,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.009900990099009901,0.07173684210526317,0.009900990099009901
x16913_842_57905_8_094,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.019801980198019802,0.07594736842105262,0.009900990099009901
x3353_669_31896_3_036,1.001001502504383,0.04950495049504951,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.07920792079207921,0.07410526315789474,0.009900990099009901
x2267_648_38998_2_254,1.001001502504383,0.019801980198019802,1.001001502504383,0.039603960396039604,1.0010015025043828,0.07920792079207921,0.06568421052631579,0.009900990099009901
x11472_978_60758_5_785,1.001001502504383,0.0297029702970297,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.07920792079207921,0.0746842105263158,0.009900990099009901
x2009_653_34412_2_032,1.001001502504383,0.019801980198019802,1.001001502504383,0.009900990099009901,1.0010015025043828,0.039603960396039604,0.07342105263157894,0.009900990099009901
x1938_964_06843_1_993,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07263157894736842,0.009900990099009901
x22839_830_63878_10_909,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.06842105263157895,0.009900990099009901
x3310_535_32104_3_022,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.039603960396039604,0.076,0.009900990099009901
x15456_637_48266_7_479,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.019801980198019802,0.06710526315789474,0.009900990099009901
x15844_772_50616_7_541,1.0010015025043828,0.0297029702970297,1.001001502504383,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.07263157894736842,0.009900990099009901
x12273_833_4602_6_131,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.0746842105263158,0.009900990099009901
x13269_609_45133_6_562,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.009900990099009901,0.0746842105263158,0.009900990099009901
x16355_792_5618_7_839,1.001001502504383,0.019801980198019802,1.001001502504383,0.009900990099009901,1.0010015025043828,0.04950495049504951,0.076,0.009900990099009901
x19585_1075_63785_9_215,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.039603960396039604,0.06842105263157895,0.009900990099009901
x15747_871_53311_7_554,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.0751578947368421,0.009900990099009901
x392_629_34605_1_025,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0297029702970297,0.07019415204678364,0.009900990099009901
x12282_633_45134_6_134,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.019801980198019802,0.07552631578947369,0.009900990099009901
x14571_764_53082_7_104,1.0010015025043828,0.04950495049504951,1.001001502504383,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.07410526315789474,0.009900990099009901
x1422_685_33502_1_624,1.0010015025043828,0.0297029702970297,1.001001502504383,0.009900990099009901,1.0010015025043828,0.0297029702970297,0.07594736842105262,0.009900990099009901
x1951_507_32631_1_997,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.039603960396039604,0.06568421052631579,0.009900990099009901
x13435_764_53045_6_619,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.039603960396039604,0.05686090225563908,0.009900990099009901
x6737_529_2246_4_158,1.001001502504383,0.009900990099009901,1.001001502504383,0.0297029702970297,1.0010015025043828,0.0891089108910891,0.0075,0.10891089108910891
x1295_680_3793_1_539,1.001001502504383,0.009900990099009901,1.001001502504383,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07594736842105262,0.009900990099009901
x9494_969_4971_5_082,1.001001502504383,0.009900990099009901,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.009900990099009901,0.07578947368421052,0.009900990099009901
x17282_786_59082_8_231,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.04950495049504951,0.06963157894736842,0.009900990099009901
x11449_997_52771_5_791,1.001001502504383,0.019801980198019802,1.001001502504383,0.0297029702970297,1.0010015025043828,0.06930693069306931,0.0751578947368421,0.009900990099009901
x30520_938_74545_13_325,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.039603960396039604,0.06710526315789474,0.009900990099009901
x1682_373_25293_1_793,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.07173684210526317,0.009900990099009901
x13872_809_44662_6_79,1.0010015025043828,0.009900990099009901,1.001001502504383,0.009900990099009901,1.0010015025043828,0.039603960396039604,0.07073684210526317,0.009900990099009901
x14546_982_64603_7_099,1.001001502504383,0.009900990099009901,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.06842105263157895,0.009900990099009901
x26791_1066_73474_12_423,1.0010015025043828,0.009900990099009901,1.001001502504383,0.019801980198019802,1.0010015025043828,0.019801980198019802,0.06252631578947368,0.009900990099009901
x10278_609_45107_5_375,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0297029702970297,0.06078947368421052,0.009900990099009901
x19088_576_49856_8_96,1.001001502504383,0.009900990099009901,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.06963157894736842,0.009900990099009901
x15284_985_58592_7_415,1.001001502504383,0.009900990099009901,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.009900990099009901,0.06842105263157895,0.009900990099009901
x1964_489_31561_2_002,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.039603960396039604,0.07073684210526317,0.009900990099009901
x15499_842_57769_7_492,1.0010015025043828,0.039603960396039604,1.001001502504383,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.07173684210526317,0.009900990099009901
x13068_902_58341_6_47,1.0010015025043828,0.009900990099009901,1.001001502504383,0.009900990099009901,1.0010015025043828,0.009900990099009901,0.0707751196172249,0.009900990099009901
x13112_516_44185_6_489,1.0010015025043828,0.0297029702970297,1.001001502504383,0.009900990099009901,1.0010015025043828,0.0297029702970297,0.06568421052631579,0.009900990099009901
x11408_1016_63043_5_771,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,0.07410526315789474,0.009900990099009901
x17096_897_54887_8_162,1.001001502504383,0.009900990099009901,1.001001502504383,0.019801980198019802,1.0010015025043828,0.04950495049504951,0.07342105263157894,0.009900990099009901
x7406_812_58959_4_391,1.001001502504383,0.0297029702970297,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.07578947368421052,0.009900990099009901
x19622_839_52726_9_23,1.001001502504383,0.019801980198019802,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.04950495049504951,0.0751578947368421,0.009900990099009901
x5663_651_30858_3_807,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.019801980198019802,0.06842105263157895,0.009900990099009901
x27005_584_562_12_472,1.001001502504383,0.009900990099009901,1.001001502504383,0.009900990099009901,1.0010015025043828,0.019801980198019802,0.07552631578947369,0.009900990099009901
x1426_365_2475_1_628,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07263157894736842,0.009900990099009901
x6109_582_40595_3_981,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.07552631578947369,0.009900990099009901
x1410_701_30866_1_625,1.001001502504383,0.0297029702970297,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,0.07342105263157894,0.009900990099009901
x12534_767_47177_6_244,1.0010015025043828,0.009900990099009901,1.001001502504383,0.019801980198019802,1.0010015025043828,0.019801980198019802,0.07173684210526317,0.009900990099009901
x5427_808_46854_3_722,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,0.06963157894736842,0.009900990099009901
x2608_648_38874_2_518,1.001001502504383,0.019801980198019802,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.019801980198019802,0.07263157894736842,0.009900990099009901
x16544_760_57425_7_937,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.0751578947368421,0.009900990099009901
x10465_962_5835_5_431,1.001001502504383,0.009900990099009901,1.001001502504383,0.0297029702970297,1.0010015025043828,0.0297029702970297,0.07552631578947369,0.009900990099009901
x12401_1025_54268_6_194,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0297029702970297,0.07410526315789474,0.009900990099009901
x25239_1064_71803_11_979,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.06930693069306931,0.07552631578947369,0.009900990099009901
x4540_1195_42988_3_491,1.001001502504383,0.009900990099009901,1.001001502504383,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.0751578947368421,0.009900990099009901
x16014_905_58032_7_663,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0594059405940594,0.07263157894736842,0.009900990099009901
x12596_1023_54429_6_272,1.0010015025043828,0.039603960396039604,1.001001502504383,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.07263157894736842,0.009900990099009901
x5378_1013_5421_3_738,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.07073684210526317,0.009900990099009901
x13310_952_59981_6_57,1.0010015025043828,0.019801980198019802,1.001001502504383,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.0751578947368421,0.009900990099009901
x2343_600_41754_2_335,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.06930693069306931,0.0746842105263158,0.009900990099009901
x14510_832_59118_7_073,1.001001502504383,0.0297029702970297,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.06842105263157895,0.009900990099009901
x16959_1011_60083_8_106,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.07073684210526317,0.019801980198019802
x10293_990_61199_5_38,1.001001502504383,0.009900990099009901,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,0.07552631578947369,0.009900990099009901
x17093_956_63049_8_157,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.0746842105263158,0.009900990099009901
x4822_1135_47121_3_582,1.0010015025043828,0.039603960396039604,1.001001502504383,0.009900990099009901,1.0010015025043828,0.04950495049504951,0.07578947368421052,0.009900990099009901
x16292_724_53632_7_807,1.001001502504383,0.039603960396039604,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.06842105263157895,0.009900990099009901
x5892_688_4956_3_881,1.001001502504383,0.009900990099009901,1.001001502504383,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.07594736842105262,0.009900990099009901
x11473_1049_53962_5_795,1.001001502504383,0.019801980198019802,1.001001502504383,0.0297029702970297,1.0010015025043828,0.0594059405940594,0.06513157894736843,0.009900990099009901
x5084_904_61514_3_666,1.001001502504383,0.009900990099009901,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.039603960396039604,0.07073684210526317,0.009900990099009901
x19601_952_66586_9_222,1.001001502504383,0.019801980198019802,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.039603960396039604,0.07019415204678364,0.009900990099009901
x10405_765_45354_5_408,1.001001502504383,0.009900990099009901,1.001001502504383,0.009900990099009901,1.0010015025043828,0.0297029702970297,0.06876061120543293,0.009900990099009901
x10559_1014_61402_5_455,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07410526315789474,0.009900990099009901
x5395_818_5054_3_731,1.0010015025043828,0.0297029702970297,1.001001502504383,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07342105263157894,0.009900990099009901
x9500_607_43689_5_075,1.001001502504383,0.019801980198019802,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.04950495049504951,0.07263157894736842,0.009900990099009901
x12081_802_53978_6_06,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.07073684210526317,0.009900990099009901
x15342_740_54468_7_46,1.0010015025043828,0.039603960396039604,1.001001502504383,0.0297029702970297,1.0010015025043828,0.0594059405940594,0.04272213361687045,0.009900990099009901
x1903_1278_74452_1_99,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.06963157894736842,0.009900990099009901
x16125_821_51842_7_696,1.0010015025043828,0.039603960396039604,1.001001502504383,0.009900990099009901,1.0010015025043828,0.039603960396039604,0.07578947368421052,0.009900990099009901
x1959_977_58493_2_004,1.001001502504383,0.019801980198019802,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0594059405940594,0.06568421052631579,0.009900990099009901
x12376_1019_52449_6_17,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.04950495049504951,0.07410526315789474,0.009900990099009901
x25677_903_56303_12_052,1.001001502504383,0.019801980198019802,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,0.0751578947368421,0.009900990099009901
x5913_820_52089_3_898,1.001001502504383,0.019801980198019802,1.001001502504383,0.009900990099009901,1.0010015025043828,0.0297029702970297,0.06963157894736842,0.009900990099009901
x16662_951_5433_7_999,1.001001502504383,0.009900990099009901,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,0.06963157894736842,0.009900990099009901
x16985_874_61995_8_114,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.009900990099009901,1.0010015025043828,0.009900990099009901,0.07263157894736842,0.009900990099009901
x7637_655_36302_4_444,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0297029702970297,0.07552631578947369,0.009900990099009901
x11823_717_45573_5_949,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.04950495049504951,1.0010015025043828,0.019801980198019802,0.0712721804511278,0.009900990099009901
x5087_932_64649_3_666,1.001001502504383,0.019801980198019802,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.06963157894736842,0.009900990099009901
x25669_1052_71543_12_098,1.001001502504383,0.009900990099009901,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0594059405940594,0.06645308924485124,0.009900990099009901
x6101_823_45876_3_888,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.039603960396039604,0.06568421052631579,0.009900990099009901
x20082_1013_61702_9_456,1.0010015025043828,0.0297029702970297,1.001001502504383,0.009900990099009901,1.0010015025043828,0.019801980198019802,0.06568421052631579,0.009900990099009901
x32076_959_73112_13_706,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.06687477313974592,0.009900990099009901
x33305_908_79196_13_977,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.059373672626172935,0.009900990099009901
x1920_663_40575_2_004,1.001001502504383,0.04950495049504951,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.06930693069306931,0.07410526315789474,0.009900990099009901
x6847_1023_56533_4_146,1.001001502504383,0.009900990099009901,1.001001502504383,0.0297029702970297,1.0010015025043828,0.0297029702970297,0.07410526315789474,0.009900990099009901
x12602_1042_64547_6_272,1.0010015025043828,0.04950495049504951,1.001001502504383,0.04950495049504951,1.0010015025043828,0.06930693069306931,0.07342105263157894,0.009900990099009901
x32675_1362_90023_13_819,1.001001502504383,0.019801980198019802,1.001001502504383,0.009900990099009901,1.0010015025043828,0.04950495049504951,0.0751578947368421,0.009900990099009901
x33000_1072_79925_13_873,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.019801980198019802,0.07263157894736842,0.009900990099009901
x11575_1009_53535_5_844,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.019801980198019802,1.0010015025043828,0.0297029702970297,0.07342105263157894,0.009900990099009901
x15756_892_59101_7_553,1.001001502504383,0.019801980198019802,1.001001502504383,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.0712721804511278,0.009900990099009901
x14428_913_49976_7_041,1.001001502504383,0.0297029702970297,1.0010015025043828,0.039603960396039604,1.0010015025043828,0.039603960396039604,0.07173684210526317,0.009900990099009901
x30809_1170_81771_13_424,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.0297029702970297,1.0010015025043828,0.039603960396039604,0.07410526315789474,0.009900990099009901
