"","Feature","%IncMSE","%IncMSE.pval","IncNodePurity","IncNodePurity.pval"
"199","x9892_698_53789_5_215",1.31545434511211,0.0297029702970297,0.00346532333333333,0.099009900990099
"200","x39590_982_88043_16_013",1.31519863008757,0.0396039603960396,0.00584508650793652,0.277227722772277
"201","x3748_574_38781_3_19",1.31407921779767,0.0198019801980198,0.00450680442352053,0.128712871287129
"202","x33777_724_62428_14_091",1.31264507295837,0.0099009900990099,0.0166402184817396,0.0297029702970297
"203","x14562_875_6115_7_096",1.31173996033501,0.0099009900990099,0.000141306190476193,0.168316831683168
"204","x33447_930_77529_13_995",1.31116710002033,0.0099009900990099,0.225420173986096,0.0099009900990099
"205","x16004_657_48897_7_705",1.31057575351823,0.0099009900990099,0.0230550451190476,0.0099009900990099
"206","x10830_774_52456_5_571",1.31026225767563,0.0297029702970297,0.0211271146789138,0.118811881188119
"207","x20254_814_56996_9_564",1.31017191297245,0.0297029702970297,0.00264875252100847,0.445544554455446
"208","x29307_924_74001_13_076",1.30452698053352,0.0198019801980198,0.0189626074893086,0.108910891089109
"209","x20431_630_5074_9_662",1.30047461217263,0.0099009900990099,0.00190757313186811,0.247524752475248
"210","x39233_858_79186_15_915",1.29881414895207,0.0297029702970297,0.00655704427067336,0.148514851485149
"211","x8507_802_56255_4_726",1.29835379565049,0.0198019801980198,9.1872857142858e-05,0.297029702970297
"212","x25676_930_65836_12_124",1.29718961278604,0.0297029702970297,0.0184105928964584,0.128712871287129
"213","x14175_583_41505_6_916",1.29420597180203,0.0198019801980198,0.00498818253968255,0.168316831683168
"214","x31032_800_65467_13_454",1.29356394360426,0.0297029702970297,0.0228198745351043,0.0792079207920792
"215","x17067_824_60696_8_149",1.29292495955229,0.0099009900990099,0.00713712036630036,0.0792079207920792
"216","x4658_506_38413_3_522",1.29218101010703,0.0198019801980198,0.0294720102564102,0.0495049504950495
"217","x40590_946_91635_16_519",1.29112913378223,0.0495049504950495,0.000140616666666666,0.396039603960396
"218","x13273_793_48625_6_563",1.28958020755222,0.0198019801980198,0.0657142181734609,0.0099009900990099
"219","x33842_843_64496_14_128",1.28827216253588,0.0396039603960396,0.0127435787344138,0.148514851485149
"220","x36451_975_81862_14_879",1.28770744298404,0.0099009900990099,0.0143112251416122,0.118811881188119
"221","x33988_1006_78994_14_111",1.28479077229409,0.0198019801980198,0.0022735221969697,0.306930693069307
"222","x10725_698_53746_5_53",1.2845839918568,0.0297029702970297,4.28380952380985e-05,0.465346534653465
"223","x20746_852_61212_9_867",1.27748466811015,0.0297029702970297,0.0015755811904762,0.297029702970297
"224","x23162_798_60466_11_2",1.27606689171123,0.0198019801980198,0.000226488961038963,0.287128712871287
